AID,Year,Title,Abstract,Authors,Link,DOI
http://arxiv.org/abs/2210.16248v1,2022,"Applying Physics-Informed Enhanced Super-Resolution Generative
  Adversarial Networks to Turbulent Non-Premixed Combustion on Non-Uniform
  Meshes and Demonstration of an Accelerated Simulation Workflow","  This paper extends the methodology to use physics-informed enhanced
super-resolution generative adversarial networks (PIESRGANs) for LES subfilter
modeling in turbulent flows with finite-rate chemistry and shows a successful
application to a non-premixed temporal jet case. This is an important topic
considering the need for more efficient and carbon-neutral energy devices to
fight the climate change. Multiple a priori and a posteriori results are
presented and discussed. As part of this, the impact of the underlying mesh on
the prediction quality is emphasized, and a multi-mesh approach is developed.
It is demonstrated how LES based on PIESRGAN can be employed to predict cases
at Reynolds numbers which were not used for training. Finally, the amount of
data needed for a successful prediction is elaborated.
",Mathis Bode,http://arxiv.org/abs/2210.16248v1,10.48550/arXiv.2210.16248
http://arxiv.org/abs/2111.10591v1,2021,"AGA-GAN: Attribute Guided Attention Generative Adversarial Network with
  U-Net for Face Hallucination","  The performance of facial super-resolution methods relies on their ability to
recover facial structures and salient features effectively. Even though the
convolutional neural network and generative adversarial network-based methods
deliver impressive performances on face hallucination tasks, the ability to use
attributes associated with the low-resolution images to improve performance is
unsatisfactory. In this paper, we propose an Attribute Guided Attention
Generative Adversarial Network which employs novel attribute guided attention
(AGA) modules to identify and focus the generation process on various facial
features in the image. Stacking multiple AGA modules enables the recovery of
both high and low-level facial structures. We design the discriminator to learn
discriminative features exploiting the relationship between the high-resolution
image and their corresponding facial attribute annotations. We then explore the
use of U-Net based architecture to refine existing predictions and synthesize
further facial details. Extensive experiments across several metrics show that
our AGA-GAN and AGA-GAN+U-Net framework outperforms several other cutting-edge
face hallucination state-of-the-art methods. We also demonstrate the viability
of our method when every attribute descriptor is not known and thus,
establishing its application in real-world scenarios.
",Abhishek Srivastava; Sukalpa Chanda; Umapada Pal,http://arxiv.org/abs/2111.10591v1,10.48550/arXiv.2111.10591
http://arxiv.org/abs/2109.04250v2,2021,"High-fidelity reconstruction of turbulent flow from spatially limited
  data using enhanced super-resolution generative adversarial network","  In this study, a deep learning-based approach is applied with the aim of
reconstructing high-resolution turbulent flow fields using minimal flow fields
data. A multi-scale enhanced super-resolution generative adversarial network
with a physics-based loss function is introduced as a model to reconstruct the
high-resolution flow fields. The model capability to reconstruct
high-resolution laminar flows is examined using data of laminar flow around a
square cylinder. The results reveal that the model can accurately reproduce the
high-resolution flow fields even when limited spatial information is provided.
The case of turbulent channel flow is used to assess the ability of the model
to reconstruct the high-resolution wall-bounded turbulent flow fields. The
instantaneous and statistical results obtained from the model agree well with
the ground truth data, indicating that the model can successfully learn to map
the coarse flow fields to the high-resolution once. Furthermore, the
computational cost of the proposed model, which is examined carefully, is found
to be effectively low. This demonstrates that using high-fidelity training data
with physics-guided generative adversarial network-based models can be
practically efficient in reconstructing high-resolution turbulent flow fields
from extremely coarse data.
",Mustafa Z. Yousif; Linqi Yu; HeeChang Lim,http://arxiv.org/abs/2109.04250v2,10.1063/5.0066077
http://arxiv.org/abs/1712.05927v2,2017,"SRPGAN: Perceptual Generative Adversarial Network for Single Image Super
  Resolution","  Single image super resolution (SISR) is to reconstruct a high resolution
image from a single low resolution image. The SISR task has been a very
attractive research topic over the last two decades. In recent years,
convolutional neural network (CNN) based models have achieved great performance
on SISR task. Despite the breakthroughs achieved by using CNN models, there are
still some problems remaining unsolved, such as how to recover high frequency
details of high resolution images. Previous CNN based models always use a pixel
wise loss, such as l2 loss. Although the high resolution images constructed by
these models have high peak signal-to-noise ratio (PSNR), they often tend to be
blurry and lack high-frequency details, especially at a large scaling factor.
In this paper, we build a super resolution perceptual generative adversarial
network (SRPGAN) framework for SISR tasks. In the framework, we propose a
robust perceptual loss based on the discriminator of the built SRPGAN model. We
use the Charbonnier loss function to build the content loss and combine it with
the proposed perceptual loss and the adversarial loss. Compared with other
state-of-the-art methods, our method has demonstrated great ability to
construct images with sharp edges and rich details. We also evaluate our method
on different benchmarks and compare it with previous CNN based methods. The
results show that our method can achieve much higher structural similarity
index (SSIM) scores on most of the benchmarks than the previous state-of-art
methods.
",Bingzhe Wu; Haodong Duan; Zhichao Liu; Guangyu Sun,http://arxiv.org/abs/1712.05927v2,10.48550/arXiv.1712.05927
http://arxiv.org/abs/1803.01417v3,2018,"Efficient and Accurate MRI Super-Resolution using a Generative
  Adversarial Network and 3D Multi-Level Densely Connected Network","  High-resolution (HR) magnetic resonance images (MRI) provide detailed
anatomical information important for clinical application and quantitative
image analysis. However, HR MRI conventionally comes at the cost of longer scan
time, smaller spatial coverage, and lower signal-to-noise ratio (SNR). Recent
studies have shown that single image super-resolution (SISR), a technique to
recover HR details from one single low-resolution (LR) input image, could
provide high-quality image details with the help of advanced deep convolutional
neural networks (CNN). However, deep neural networks consume memory heavily and
run slowly, especially in 3D settings. In this paper, we propose a novel 3D
neural network design, namely a multi-level densely connected super-resolution
network (mDCSRN) with generative adversarial network (GAN)-guided training. The
mDCSRN quickly trains and inferences and the GAN promotes realistic output
hardly distinguishable from original HR images. Our results from experiments on
a dataset with 1,113 subjects show that our new architecture beats other
popular deep learning methods in recovering 4x resolution-downgraded im-ages
and runs 6x faster.
",Yuhua Chen; Feng Shi; Anthony G. Christodoulou; Zhengwei Zhou; Yibin Xie; Debiao Li,http://arxiv.org/abs/1803.01417v3,10.48550/arXiv.1803.01417
http://arxiv.org/abs/1806.05764v2,2018,"Generative Adversarial Networks and Perceptual Losses for Video
  Super-Resolution","  Video super-resolution (VSR) has become one of the most critical problems in
video processing. In the deep learning literature, recent works have shown the
benefits of using adversarial-based and perceptual losses to improve the
performance on various image restoration tasks; however, these have yet to be
applied for video super-resolution. In this work, we propose a Generative
Adversarial Network(GAN)-based formulation for VSR. We introduce a new
generator network optimized for the VSR problem, named VSRResNet, along with a
new discriminator architecture to properly guide VSRResNet during the GAN
training. We further enhance our VSR GAN formulation with two regularizers, a
distance loss in feature-space and pixel-space, to obtain our final
VSRResFeatGAN model. We show that pre-training our generator with the
Mean-Squared-Error loss only quantitatively surpasses the current
state-of-the-art VSR models. Finally, we employ the PercepDist metric (Zhang et
al., 2018) to compare state-of-the-art VSR models. We show that this metric
more accurately evaluates the perceptual quality of SR solutions obtained from
neural networks, compared with the commonly used PSNR/SSIM metrics. Finally, we
show that our proposed model, the VSRResFeatGAN model, outperforms current
state-of-the-art SR models, both quantitatively and qualitatively.
",Alice Lucas; Santiago Lopez Tapia; Rafael Molina; Aggelos K. Katsaggelos,http://arxiv.org/abs/1806.05764v2,10.1109/TIP.2019.2895768
http://arxiv.org/abs/1809.00219v2,2018,ESRGAN: Enhanced Super-Resolution Generative Adversarial Networks,"  The Super-Resolution Generative Adversarial Network (SRGAN) is a seminal work
that is capable of generating realistic textures during single image
super-resolution. However, the hallucinated details are often accompanied with
unpleasant artifacts. To further enhance the visual quality, we thoroughly
study three key components of SRGAN - network architecture, adversarial loss
and perceptual loss, and improve each of them to derive an Enhanced SRGAN
(ESRGAN). In particular, we introduce the Residual-in-Residual Dense Block
(RRDB) without batch normalization as the basic network building unit.
Moreover, we borrow the idea from relativistic GAN to let the discriminator
predict relative realness instead of the absolute value. Finally, we improve
the perceptual loss by using the features before activation, which could
provide stronger supervision for brightness consistency and texture recovery.
Benefiting from these improvements, the proposed ESRGAN achieves consistently
better visual quality with more realistic and natural textures than SRGAN and
won the first place in the PIRM2018-SR Challenge. The code is available at
https://github.com/xinntao/ESRGAN .
",Xintao Wang; Ke Yu; Shixiang Wu; Jinjin Gu; Yihao Liu; Chao Dong; Chen Change Loy; Yu Qiao; Xiaoou Tang,http://arxiv.org/abs/1809.00219v2,10.48550/arXiv.1809.00219
http://arxiv.org/abs/1912.09507v1,2019,"An Application of Generative Adversarial Networks for Super Resolution
  Medical Imaging","  Acquiring High Resolution (HR) Magnetic Resonance (MR) images requires the
patient to remain still for long periods of time, which causes patient
discomfort and increases the probability of motion induced image artifacts. A
possible solution is to acquire low resolution (LR) images and to process them
with the Super Resolution Generative Adversarial Network (SRGAN) to create an
HR version. Acquiring LR images requires a lower scan time than acquiring HR
images, which allows for higher patient comfort and scanner throughput. This
work applies SRGAN to MR images of the prostate to improve the in-plane
resolution by factors of 4 and 8. The term 'super resolution' in the context of
this paper defines the post processing enhancement of medical images as opposed
to 'high resolution' which defines native image resolution acquired during the
MR acquisition phase. We also compare the SRGAN to three other models: SRCNN,
SRResNet, and Sparse Representation. While the SRGAN results do not have the
best Peak Signal to Noise Ratio (PSNR) or Structural Similarity (SSIM) metrics,
they are the visually most similar to the original HR images, as portrayed by
the Mean Opinion Score (MOS) results.
",Rewa Sood; Binit Topiwala; Karthik Choutagunta; Rohit Sood; Mirabela Rusu,http://arxiv.org/abs/1912.09507v1,10.1109/ICMLA.2018.00055
http://arxiv.org/abs/2001.08126v2,2020,"Optimizing Generative Adversarial Networks for Image Super Resolution
  via Latent Space Regularization","  Natural images can be regarded as residing in a manifold that is embedded in
a higher dimensional Euclidean space. Generative Adversarial Networks (GANs)
try to learn the distribution of the real images in the manifold to generate
samples that look real. But the results of existing methods still exhibit many
unpleasant artifacts and distortions even for the cases where the desired
ground truth target images are available for supervised learning such as in
single image super resolution (SISR). We probe for ways to alleviate these
problems for supervised GANs in this paper. We explicitly apply the Lipschitz
Continuity Condition (LCC) to regularize the GAN. An encoding network that maps
the image space to a new optimal latent space is derived from the LCC, and it
is used to augment the GAN as a coupling component. The LCC is also converted
to new regularization terms in the generator loss function to enforce local
invariance. The GAN is optimized together with the encoding network in an
attempt to make the generator converge to a more ideal and disentangled mapping
that can generate samples more faithful to the target images. When the proposed
models are applied to the single image super resolution problem, the results
outperform the state of the art.
",Sheng Zhong; Shifu Zhou,http://arxiv.org/abs/2001.08126v2,10.48550/arXiv.2001.08126
http://arxiv.org/abs/2008.03142v1,2020,"Generative Adversarial Network-Based Sinogram Super-Resolution for
  Computed Tomography Imaging","  Compared with the conventional 1*1 acquisition mode of projection in computed
tomography (CT) image reconstruction, the 2*2 acquisition mode improves the
collection efficiency of the projection and reduces the X-ray exposure time.
However, the collected projection based on the 2*2 acquisition mode has low
resolution (LR) and the reconstructed image quality is poor, thus limiting the
use of this mode in CT imaging systems. In this study, a novel
sinogram-super-resolution generative adversarial network (SSR-GAN) model is
proposed to obtain high-resolution (HR) sinograms from LR sinograms, thereby
improving the reconstruction image quality under the 2*2 acquisition mode. The
proposed generator is based on the residual network for LR sinogram feature
extraction and super-resolution (SR) sinogram generation. A relativistic
discriminator is designed to render the network capable of obtaining more
realistic SR sinograms. Moreover, we combine the cycle consistency loss,
sinogram domain loss, and reconstruction image domain loss in the total loss
function to supervise SR sinogram generation. Then, a trained model can be
obtained by inputting the paired LR/HR sinograms into the network. Finally, the
classic FBP reconstruction algorithm is used for CT image reconstruction based
on the generated SR sinogram. The qualitative and quantitative results of
evaluations on digital and real data illustrate that the proposed model not
only obtains clean SR sinograms from noisy LR sinograms but also outperforms
its counterparts.
",Chao Tang; Wenkun Zhang; Linyuan Wang; Ailong Cai; Ningning Liang; Lei Li; Bin Yan,http://arxiv.org/abs/2008.03142v1,10.48550/arXiv.2008.03142
http://arxiv.org/abs/2009.06129v1,2020,"Super Resolution of Arterial Spin Labeling MR Imaging Using Unsupervised
  Multi-Scale Generative Adversarial Network","  Arterial spin labeling (ASL) magnetic resonance imaging (MRI) is a powerful
imaging technology that can measure cerebral blood flow (CBF) quantitatively.
However, since only a small portion of blood is labeled compared to the whole
tissue volume, conventional ASL suffers from low signal-to-noise ratio (SNR),
poor spatial resolution, and long acquisition time. In this paper, we proposed
a super-resolution method based on a multi-scale generative adversarial network
(GAN) through unsupervised training. The network only needs the low-resolution
(LR) ASL image itself for training and the T1-weighted image as the anatomical
prior. No training pairs or pre-training are needed. A low-pass filter guided
item was added as an additional loss to suppress the noise interference from
the LR ASL image. After the network was trained, the super-resolution (SR)
image was generated by supplying the upsampled LR ASL image and corresponding
T1-weighted image to the generator of the last layer. Performance of the
proposed method was evaluated by comparing the peak signal-to-noise ratio
(PSNR) and structural similarity index (SSIM) using normal-resolution (NR) ASL
image (5.5 min acquisition) and high-resolution (HR) ASL image (44 min
acquisition) as the ground truth. Compared to the nearest, linear, and spline
interpolation methods, the proposed method recovers more detailed structure
information, reduces the image noise visually, and achieves the highest PSNR
and SSIM when using HR ASL image as the ground-truth.
",Jianan Cui; Kuang Gong; Paul Han; Huafeng Liu; Quanzheng Li,http://arxiv.org/abs/2009.06129v1,10.48550/arXiv.2009.06129
http://arxiv.org/abs/2108.03920v1,2021,"FA-GAN: Fused Attentive Generative Adversarial Networks for MRI Image
  Super-Resolution","  High-resolution magnetic resonance images can provide fine-grained anatomical
information, but acquiring such data requires a long scanning time. In this
paper, a framework called the Fused Attentive Generative Adversarial
Networks(FA-GAN) is proposed to generate the super-resolution MR image from
low-resolution magnetic resonance images, which can reduce the scanning time
effectively but with high resolution MR images. In the framework of the FA-GAN,
the local fusion feature block, consisting of different three-pass networks by
using different convolution kernels, is proposed to extract image features at
different scales. And the global feature fusion module, including the channel
attention module, the self-attention module, and the fusion operation, is
designed to enhance the important features of the MR image. Moreover, the
spectral normalization process is introduced to make the discriminator network
stable. 40 sets of 3D magnetic resonance images (each set of images contains
256 slices) are used to train the network, and 10 sets of images are used to
test the proposed method. The experimental results show that the PSNR and SSIM
values of the super-resolution magnetic resonance image generated by the
proposed FA-GAN method are higher than the state-of-the-art reconstruction
methods.
",Mingfeng Jiang; Minghao Zhi; Liying Wei; Xiaocheng Yang; Jucheng Zhang; Yongming Li; Pin Wang; Jiahao Huang; Guang Yang,http://arxiv.org/abs/2108.03920v1,10.48550/arXiv.2108.03920
http://arxiv.org/abs/1711.10703v1,2017,FSRNet: End-to-End Learning Face Super-Resolution with Facial Priors,"  Face Super-Resolution (SR) is a domain-specific super-resolution problem. The
specific facial prior knowledge could be leveraged for better super-resolving
face images. We present a novel deep end-to-end trainable Face Super-Resolution
Network (FSRNet), which makes full use of the geometry prior, i.e., facial
landmark heatmaps and parsing maps, to super-resolve very low-resolution (LR)
face images without well-aligned requirement. Specifically, we first construct
a coarse SR network to recover a coarse high-resolution (HR) image. Then, the
coarse HR image is sent to two branches: a fine SR encoder and a prior
information estimation network, which extracts the image features, and
estimates landmark heatmaps/parsing maps respectively. Both image features and
prior information are sent to a fine SR decoder to recover the HR image. To
further generate realistic faces, we propose the Face Super-Resolution
Generative Adversarial Network (FSRGAN) to incorporate the adversarial loss
into FSRNet. Moreover, we introduce two related tasks, face alignment and
parsing, as the new evaluation metrics for face SR, which address the
inconsistency of classic metrics w.r.t. visual perception. Extensive benchmark
experiments show that FSRNet and FSRGAN significantly outperforms state of the
arts for very LR face SR, both quantitatively and qualitatively. Code will be
made available upon publication.
",Yu Chen; Ying Tai; Xiaoming Liu; Chunhua Shen; Jian Yang,http://arxiv.org/abs/1711.10703v1,10.48550/arXiv.1711.10703
http://arxiv.org/abs/2004.02234v1,2020,"Feature Super-Resolution Based Facial Expression Recognition for
  Multi-scale Low-Resolution Faces","  Facial Expressions Recognition(FER) on low-resolution images is necessary for
applications like group expression recognition in crowd scenarios(station,
classroom etc.). Classifying a small size facial image into the right
expression category is still a challenging task. The main cause of this problem
is the loss of discriminative feature due to reduced resolution.
Super-resolution method is often used to enhance low-resolution images, but the
performance on FER task is limited when on images of very low resolution. In
this work, inspired by feature super-resolution methods for object detection,
we proposed a novel generative adversary network-based feature level
super-resolution method for robust facial expression recognition(FSR-FER). In
particular, a pre-trained FER model was employed as feature extractor, and a
generator network G and a discriminator network D are trained with features
extracted from images of low resolution and original high resolution. Generator
network G tries to transform features of low-resolution images to more
discriminative ones by making them closer to the ones of corresponding
high-resolution images. For better classification performance, we also proposed
an effective classification-aware loss re-weighting strategy based on the
classification probability calculated by a fixed FER model to make our model
focus more on samples that are easily misclassified. Experiment results on
Real-World Affective Faces (RAF) Database demonstrate that our method achieves
satisfying results on various down-sample factors with a single model and has
better performance on low-resolution images compared with methods using image
super-resolution and expression recognition separately.
",Wei Jing; Feng Tian; Jizhong Zhang; Kuo-Ming Chao; Zhenxin Hong; Xu Liu,http://arxiv.org/abs/2004.02234v1,10.48550/arXiv.2004.02234
http://arxiv.org/abs/2201.06383v1,2022,Dual Perceptual Loss for Single Image Super-Resolution Using ESRGAN,"  The proposal of perceptual loss solves the problem that per-pixel difference
loss function causes the reconstructed image to be overly-smooth, which
acquires a significant progress in the field of single image super-resolution
reconstruction. Furthermore, the generative adversarial networks (GAN) is
applied to the super-resolution field, which effectively improves the visual
quality of the reconstructed image. However, under the condtion of high
upscaling factors, the excessive abnormal reasoning of the network produces
some distorted structures, so that there is a certain deviation between the
reconstructed image and the ground-truth image. In order to fundamentally
improve the quality of reconstructed images, this paper proposes a effective
method called Dual Perceptual Loss (DP Loss), which is used to replace the
original perceptual loss to solve the problem of single image super-resolution
reconstruction. Due to the complementary property between the VGG features and
the ResNet features, the proposed DP Loss considers the advantages of learning
two features simultaneously, which significantly improves the reconstruction
effect of images. The qualitative and quantitative analysis on benchmark
datasets demonstrates the superiority of our proposed method over
state-of-the-art super-resolution methods.
",Jie Song; Huawei Yi; Wenqian Xu; Xiaohui Li; Bo Li; Yuanyuan Liu,http://arxiv.org/abs/2201.06383v1,10.48550/arXiv.2201.06383
http://arxiv.org/abs/2005.10374v4,2020,"Stochastic Super-Resolution for Downscaling Time-Evolving Atmospheric
  Fields with a Generative Adversarial Network","  Generative adversarial networks (GANs) have been recently adopted for
super-resolution, an application closely related to what is referred to as
""downscaling"" in the atmospheric sciences: improving the spatial resolution of
low-resolution images. The ability of conditional GANs to generate an ensemble
of solutions for a given input lends itself naturally to stochastic
downscaling, but the stochastic nature of GANs is not usually considered in
super-resolution applications. Here, we introduce a recurrent, stochastic
super-resolution GAN that can generate ensembles of time-evolving
high-resolution atmospheric fields for an input consisting of a low-resolution
sequence of images of the same field. We test the GAN using two datasets, one
consisting of radar-measured precipitation from Switzerland, the other of cloud
optical thickness derived from the Geostationary Earth Observing Satellite 16
(GOES-16). We find that the GAN can generate realistic, temporally consistent
super-resolution sequences for both datasets. The statistical properties of the
generated ensemble are analyzed using rank statistics, a method adapted from
ensemble weather forecasting; these analyses indicate that the GAN produces
close to the correct amount of variability in its outputs. As the GAN generator
is fully convolutional, it can be applied after training to input images larger
than the images used to train it. It is also able to generate time series much
longer than the training sequences, as demonstrated by applying the generator
to a three-month dataset of the precipitation radar data. The source code to
our GAN is available at https://github.com/jleinonen/downscaling-rnn-gan.
",Jussi Leinonen; Daniele Nerini; Alexis Berne,http://arxiv.org/abs/2005.10374v4,10.1109/TGRS.2020.3032790
http://arxiv.org/abs/2006.11161v4,2020,"iSeeBetter: Spatio-temporal video super-resolution using recurrent
  generative back-projection networks","  Recently, learning-based models have enhanced the performance of single-image
super-resolution (SISR). However, applying SISR successively to each video
frame leads to a lack of temporal coherency. Convolutional neural networks
(CNNs) outperform traditional approaches in terms of image quality metrics such
as peak signal to noise ratio (PSNR) and structural similarity (SSIM). However,
generative adversarial networks (GANs) offer a competitive advantage by being
able to mitigate the issue of a lack of finer texture details, usually seen
with CNNs when super-resolving at large upscaling factors. We present
iSeeBetter, a novel GAN-based spatio-temporal approach to video
super-resolution (VSR) that renders temporally consistent super-resolution
videos. iSeeBetter extracts spatial and temporal information from the current
and neighboring frames using the concept of recurrent back-projection networks
as its generator. Furthermore, to improve the ""naturality"" of the
super-resolved image while eliminating artifacts seen with traditional
algorithms, we utilize the discriminator from super-resolution generative
adversarial network (SRGAN). Although mean squared error (MSE) as a primary
loss-minimization objective improves PSNR/SSIM, these metrics may not capture
fine details in the image resulting in misrepresentation of perceptual quality.
To address this, we use a four-fold (MSE, perceptual, adversarial, and
total-variation (TV)) loss function. Our results demonstrate that iSeeBetter
offers superior VSR fidelity and surpasses state-of-the-art performance.
",Aman Chadha; John Britto; M. Mani Roja,http://arxiv.org/abs/2006.11161v4,10.1007/s41095-020-0175-7
http://arxiv.org/abs/1804.06244v2,2018,cellSTORM - Cost-effective Super-Resolution on a Cellphone using dSTORM,"  Expensive scientific camera hardware is amongst the main cost factors in
modern, high-performance microscopes. Recent technological advantages have,
however, yielded consumer-grade camera devices that can provide surprisingly
good performance. The camera sensors of smartphones in particular have
benefited of this development. Combined with computing power and due to their
ubiquity, smartphones provide a fantastic opportunity for ""imaging on a
budget"". Here we show that a consumer cellphone is capable even of optical
super-resolution imaging by (direct) Stochastic Optical Reconstruction
Microscopy (dSTORM), achieving optical resolution better than 80 nm. In
addition to the use of standard reconstruction algorithms, we investigated an
approach by a trained image-to-image generative adversarial network (GAN). This
not only serves as a versatile technique to reconstruct video sequences under
conditions where traditional algorithms provide sub-optimal localization
performance, but also allows processing directly on the smartphone. We believe
that ""cellSTORM"" paves the way for affordable super-resolution microscopy
suitable for research and education, expanding access to cutting edge research
to a large community.
",Benedict Diederich; Patrick Then; Alexander Jügler; Ronny Förster; Rainer Heintzmann,http://arxiv.org/abs/1804.06244v2,10.1371/journal.pone.0209827
http://arxiv.org/abs/1810.06611v1,2018,Deep learning-based super-resolution in coherent imaging systems,"  We present a deep learning framework based on a generative adversarial
network (GAN) to perform super-resolution in coherent imaging systems. We
demonstrate that this framework can enhance the resolution of both pixel
size-limited and diffraction-limited coherent imaging systems. We
experimentally validated the capabilities of this deep learning-based coherent
imaging approach by super-resolving complex images acquired using a lensfree
on-chip holographic microscope, the resolution of which was pixel size-limited.
Using the same GAN-based approach, we also improved the resolution of a
lens-based holographic imaging system that was limited in resolution by the
numerical aperture of its objective lens. This deep learning-based
super-resolution framework can be broadly applied to enhance the
space-bandwidth product of coherent imaging systems using image data and
convolutional neural networks, and provides a rapid, non-iterative method for
solving inverse image reconstruction or enhancement problems in optics.
",Tairan Liu; Kevin de Haan; Yair Rivenson; Zhensong Wei; Xin Zeng; Yibo Zhang; Aydogan Ozcan,http://arxiv.org/abs/1810.06611v1,10.1038/s41598-019-40554-1
http://arxiv.org/abs/1812.04240v2,2018,Unsupervised Degradation Learning for Single Image Super-Resolution,"  Deep Convolution Neural Networks (CNN) have achieved significant performance
on single image super-resolution (SR) recently. However, existing CNN-based
methods use artificially synthetic low-resolution (LR) and high-resolution (HR)
image pairs to train networks, which cannot handle real-world cases since the
degradation from HR to LR is much more complex than manually designed. To solve
this problem, we propose a real-world LR images guided bi-cycle network for
single image super-resolution, in which the bidirectional structural
consistency is exploited to train both the degradation and SR reconstruction
networks in an unsupervised way. Specifically, we propose a degradation network
to model the real-world degradation process from HR to LR via generative
adversarial networks, and these generated realistic LR images paired with
real-world HR images are exploited for training the SR reconstruction network,
forming the first cycle. Then in the second reverse cycle, consistency of
real-world LR images are exploited to further stabilize the training of SR
reconstruction and degradation networks. Extensive experiments on both
synthetic and real-world images demonstrate that the proposed algorithm
performs favorably against state-of-the-art single image SR methods.
",Tianyu Zhao; Wenqi Ren; Changqing Zhang; Dongwei Ren; Qinghua Hu,http://arxiv.org/abs/1812.04240v2,10.48550/arXiv.1812.04240
http://arxiv.org/abs/1901.06199v1,2019,"Generative Adversarial Classifier for Handwriting Characters
  Super-Resolution","  Generative Adversarial Networks (GAN) receive great attentions recently due
to its excellent performance in image generation, transformation, and
super-resolution. However, GAN has rarely been studied and trained for
classification, leading that the generated images may not be appropriate for
classification. In this paper, we propose a novel Generative Adversarial
Classifier (GAC) particularly for low-resolution Handwriting Character
Recognition. Specifically, involving additionally a classifier in the training
process of normal GANs, GAC is calibrated for learning suitable structures and
restored characters images that benefits the classification. Experimental
results show that our proposed method can achieve remarkable performance in
handwriting characters 8x super-resolution, approximately 10% and 20% higher
than the present state-of-the-art methods respectively on benchmark data
CASIA-HWDB1.1 and MNIST.
",Zhuang Qian; Kaizhu Huang; Qiufeng Wang; Jimin Xiao; Rui Zhang,http://arxiv.org/abs/1901.06199v1,10.48550/arXiv.1901.06199
http://arxiv.org/abs/2010.04634v1,2020,Attaining Real-Time Super-Resolution for Microscopic Images Using GAN,"  In the last few years, several deep learning models, especially Generative
Adversarial Networks have received a lot of attention for the task of Single
Image Super-Resolution (SISR). These methods focus on building an end-to-end
framework, which produce a high resolution(SR) image from a given low
resolution(LR) image in a single step to achieve state-of-the-art performance.
This paper focuses on improving an existing deep-learning based method to
perform Super-Resolution Microscopy in real-time using a standard GPU. For
this, we first propose a tiling strategy, which takes advantage of parallelism
provided by a GPU to speed up the network training process. Further, we suggest
simple changes to the architecture of the generator and the discriminator of
SRGAN. Subsequently, We compare the quality and the running time for the
outputs produced by our model, opening its applications in different areas like
low-end benchtop and even mobile microscopy. Finally, we explore the
possibility of the trained network to produce High-Resolution HR outputs for
different domains.
",Vibhu Bhatia; Yatender Kumar,http://arxiv.org/abs/2010.04634v1,10.48550/arXiv.2010.04634
http://arxiv.org/abs/2012.01233v1,2020,"Investigating two super-resolution methods for downscaling
  precipitation: ESRGAN and CAR","  In an effort to provide optimal inputs to downstream modeling systems (e.g.,
a hydrodynamics model that simulates the water circulation of a lake), we
hereby strive to enhance resolution of precipitation fields from a weather
model by up to 9x. We test two super-resolution models: the enhanced
super-resolution generative adversarial networks (ESRGAN) proposed in 2017, and
the content adaptive resampler (CAR) proposed in 2020. Both models outperform
simple bicubic interpolation, with the ESRGAN exceeding expectations for
accuracy. We make several proposals for extending the work to ensure it can be
a useful tool for quantifying the impact of climate change on local ecosystems
while removing reliance on energy-intensive, high-resolution weather model
simulations.
",Campbell D. Watson; Chulin Wang; Timothy Lynar; Komminist Weldemariam,http://arxiv.org/abs/2012.01233v1,10.48550/arXiv.2012.01233
http://arxiv.org/abs/2103.15295v3,2021,Best-Buddy GANs for Highly Detailed Image Super-Resolution,"  We consider the single image super-resolution (SISR) problem, where a
high-resolution (HR) image is generated based on a low-resolution (LR) input.
Recently, generative adversarial networks (GANs) become popular to hallucinate
details. Most methods along this line rely on a predefined single-LR-single-HR
mapping, which is not flexible enough for the SISR task. Also, GAN-generated
fake details may often undermine the realism of the whole image. We address
these issues by proposing best-buddy GANs (Beby-GAN) for rich-detail SISR.
Relaxing the immutable one-to-one constraint, we allow the estimated patches to
dynamically seek the best supervision during training, which is beneficial to
producing more reasonable details. Besides, we propose a region-aware
adversarial learning strategy that directs our model to focus on generating
details for textured areas adaptively. Extensive experiments justify the
effectiveness of our method. An ultra-high-resolution 4K dataset is also
constructed to facilitate future super-resolution research.
",Wenbo Li; Kun Zhou; Lu Qi; Liying Lu; Nianjuan Jiang; Jiangbo Lu; Jiaya Jia,http://arxiv.org/abs/2103.15295v3,10.48550/arXiv.2103.15295
http://arxiv.org/abs/2106.05545v1,2021,"Super-Resolution Image Reconstruction Based on Self-Calibrated
  Convolutional GAN","  With the effective application of deep learning in computer vision,
breakthroughs have been made in the research of super-resolution images
reconstruction. However, many researches have pointed out that the
insufficiency of the neural network extraction on image features may bring the
deteriorating of newly reconstructed image. On the other hand, the generated
pictures are sometimes too artificial because of over-smoothing. In order to
solve the above problems, we propose a novel self-calibrated convolutional
generative adversarial networks. The generator consists of feature extraction
and image reconstruction. Feature extraction uses self-calibrated convolutions,
which contains four portions, and each portion has specific functions. It can
not only expand the range of receptive fields, but also obtain long-range
spatial and inter-channel dependencies. Then image reconstruction is performed,
and finally a super-resolution image is reconstructed. We have conducted
thorough experiments on different datasets including set5, set14 and BSD100
under the SSIM evaluation method. The experimental results prove the
effectiveness of the proposed network.
",Yibo Guo; Haidi Wang; Yiming Fan; Shunyao Li; Mingliang Xu,http://arxiv.org/abs/2106.05545v1,10.48550/arXiv.2106.05545
