AID,Year,Title,Abstract,Authors,Link,DOI
http://arxiv.org/abs/2005.08892v1,2020,"Deep Snow: Synthesizing Remote Sensing Imagery with Generative
  Adversarial Nets","  In this work we demonstrate that generative adversarial networks (GANs) can
be used to generate realistic pervasive changes in remote sensing imagery, even
in an unpaired training setting. We investigate some transformation quality
metrics based on deep embedding of the generated and real images which enable
visualization and understanding of the training dynamics of the GAN, and may
provide a useful measure in terms of quantifying how distinguishable the
generated images are from real images. We also identify some artifacts
introduced by the GAN in the generated images, which are likely to contribute
to the differences seen between the real and generated samples in the deep
embedding feature space even in cases where the real and generated samples
appear perceptually similar.
",Christopher X. Ren; Amanda Ziemann; James Theiler; Alice M. S. Durieux,http://arxiv.org/abs/2005.08892v1,10.48550/arXiv.2005.08892
http://arxiv.org/abs/2106.07020v1,2021,"Generation of the NIR spectral Band for Satellite Images with
  Convolutional Neural Networks","  The near-infrared (NIR) spectral range (from 780 to 2500 nm) of the
multispectral remote sensing imagery provides vital information for the
landcover classification, especially concerning the vegetation assessment.
Despite the usefulness of NIR, common RGB is not always accompanied by it.
Modern achievements in image processing via deep neural networks allow
generating artificial spectral information, such as for the image colorization
problem. In this research, we aim to investigate whether this approach can
produce not only visually similar images but also an artificial spectral band
that can improve the performance of computer vision algorithms for solving
remote sensing tasks. We study the generative adversarial network (GAN)
approach in the task of the NIR band generation using just RGB channels of
high-resolution satellite imagery. We evaluate the impact of a generated
channel on the model performance for solving the forest segmentation task. Our
results show an increase in model accuracy when using generated NIR comparing
to the baseline model that uses only RGB (0.947 and 0.914 F1-score
accordingly). Conducted study shows the advantages of generating the extra band
and its implementation in applied challenges reducing the required amount of
labeled data.
",Svetlana Illarionova; Dmitrii Shadrin; Alexey Trekin; Vladimir Ignatiev; Ivan Oseledets,http://arxiv.org/abs/2106.07020v1,10.48550/arXiv.2106.07020
http://arxiv.org/abs/1711.02010v1,2017,"Artificial Generation of Big Data for Improving Image Classification: A
  Generative Adversarial Network Approach on SAR Data","  Very High Spatial Resolution (VHSR) large-scale SAR image databases are still
an unresolved issue in the Remote Sensing field. In this work, we propose such
a dataset and use it to explore patch-based classification in urban and
periurban areas, considering 7 distinct semantic classes. In this context, we
investigate the accuracy of large CNN classification models and pre-trained
networks for SAR imaging systems. Furthermore, we propose a Generative
Adversarial Network (GAN) for SAR image generation and test, whether the
synthetic data can actually improve classification accuracy.
",Dimitrios Marmanis; Wei Yao; Fathalrahman Adam; Mihai Datcu; Peter Reinartz; Konrad Schindler; Jan Dirk Wegner; Uwe Stilla,http://arxiv.org/abs/1711.02010v1,10.48550/arXiv.1711.02010
http://arxiv.org/abs/1806.02583v1,2018,"Generative Adversarial Networks for Realistic Synthesis of Hyperspectral
  Samples","  This work addresses the scarcity of annotated hyperspectral data required to
train deep neural networks. Especially, we investigate generative adversarial
networks and their application to the synthesis of consistent labeled spectra.
By training such networks on public datasets, we show that these models are not
only able to capture the underlying distribution, but also to generate
genuine-looking and physically plausible spectra. Moreover, we experimentally
validate that the synthetic samples can be used as an effective data
augmentation strategy. We validate our approach on several public
hyper-spectral datasets using a variety of deep classifiers.
",Nicolas Audebert; Bertrand Le Saux; Sébastien Lefèvre,http://arxiv.org/abs/1806.02583v1,10.48550/arXiv.1806.02583
http://arxiv.org/abs/1808.03195v1,2018,"Overcoming Missing and Incomplete Modalities with Generative Adversarial
  Networks for Building Footprint Segmentation","  The integration of information acquired with different modalities, spatial
resolution and spectral bands has shown to improve predictive accuracies. Data
fusion is therefore one of the key challenges in remote sensing. Most prior
work focusing on multi-modal fusion, assumes that modalities are always
available during inference. This assumption limits the applications of
multi-modal models since in practice the data collection process is likely to
generate data with missing, incomplete or corrupted modalities. In this paper,
we show that Generative Adversarial Networks can be effectively used to
overcome the problems that arise when modalities are missing or incomplete.
Focusing on semantic segmentation of building footprints with missing
modalities, our approach achieves an improvement of about 2% on the
Intersection over Union (IoU) against the same network that relies only on the
available modality.
",Benjamin Bischke; Patrick Helber; Florian König; Damian Borth; Andreas Dengel,http://arxiv.org/abs/1808.03195v1,10.48550/arXiv.1808.03195
http://arxiv.org/abs/2201.08938v1,2022,"Adaptive DropBlock Enhanced Generative Adversarial Networks for
  Hyperspectral Image Classification","  In recent years, hyperspectral image (HSI) classification based on generative
adversarial networks (GAN) has achieved great progress. GAN-based
classification methods can mitigate the limited training sample dilemma to some
extent. However, several studies have pointed out that existing GAN-based HSI
classification methods are heavily affected by the imbalanced training data
problem. The discriminator in GAN always contradicts itself and tries to
associate fake labels to the minority-class samples, and thus impair the
classification performance. Another critical issue is the mode collapse in
GAN-based methods. The generator is only capable of producing samples within a
narrow scope of the data space, which severely hinders the advancement of
GAN-based HSI classification methods. In this paper, we proposed an Adaptive
DropBlock-enhanced Generative Adversarial Networks (ADGAN) for HSI
classification. First, to solve the imbalanced training data problem, we adjust
the discriminator to be a single classifier, and it will not contradict itself.
Second, an adaptive DropBlock (AdapDrop) is proposed as a regularization method
employed in the generator and discriminator to alleviate the mode collapse
issue. The AdapDrop generated drop masks with adaptive shapes instead of a
fixed size region, and it alleviates the limitations of DropBlock in dealing
with ground objects with various shapes. Experimental results on three HSI
datasets demonstrated that the proposed ADGAN achieved superior performance
over state-of-the-art GAN-based methods. Our codes are available at
https://github.com/summitgao/HC_ADGAN
",Junjie Wang; Feng Gao; Junyu Dong; Qian Du,http://arxiv.org/abs/2201.08938v1,10.1109/TGRS.2020.3015843
http://arxiv.org/abs/2207.14451v1,2022,"PC-GANs: Progressive Compensation Generative Adversarial Networks for
  Pan-sharpening","  The fusion of multispectral and panchromatic images is always dubbed
pansharpening. Most of the available deep learning-based pan-sharpening methods
sharpen the multispectral images through a one-step scheme, which strongly
depends on the reconstruction ability of the network. However, remote sensing
images always have large variations, as a result, these one-step methods are
vulnerable to the error accumulation and thus incapable of preserving spatial
details as well as the spectral information. In this paper, we propose a novel
two-step model for pan-sharpening that sharpens the MS image through the
progressive compensation of the spatial and spectral information. Firstly, a
deep multiscale guided generative adversarial network is used to preliminarily
enhance the spatial resolution of the MS image. Starting from the pre-sharpened
MS image in the coarse domain, our approach then progressively refines the
spatial and spectral residuals over a couple of generative adversarial networks
(GANs) that have reverse architectures. The whole model is composed of triple
GANs, and based on the specific architecture, a joint compensation loss
function is designed to enable the triple GANs to be trained simultaneously.
Moreover, the spatial-spectral residual compensation structure proposed in this
paper can be extended to other pan-sharpening methods to further enhance their
fusion results. Extensive experiments are performed on different datasets and
the results demonstrate the effectiveness and efficiency of our proposed
method.
",Yinghui Xing; Shuyuan Yang; Song Wang; Yan Zhang; Yanning Zhang,http://arxiv.org/abs/2207.14451v1,10.48550/arXiv.2207.14451
http://arxiv.org/abs/2005.10374v4,2020,"Stochastic Super-Resolution for Downscaling Time-Evolving Atmospheric
  Fields with a Generative Adversarial Network","  Generative adversarial networks (GANs) have been recently adopted for
super-resolution, an application closely related to what is referred to as
""downscaling"" in the atmospheric sciences: improving the spatial resolution of
low-resolution images. The ability of conditional GANs to generate an ensemble
of solutions for a given input lends itself naturally to stochastic
downscaling, but the stochastic nature of GANs is not usually considered in
super-resolution applications. Here, we introduce a recurrent, stochastic
super-resolution GAN that can generate ensembles of time-evolving
high-resolution atmospheric fields for an input consisting of a low-resolution
sequence of images of the same field. We test the GAN using two datasets, one
consisting of radar-measured precipitation from Switzerland, the other of cloud
optical thickness derived from the Geostationary Earth Observing Satellite 16
(GOES-16). We find that the GAN can generate realistic, temporally consistent
super-resolution sequences for both datasets. The statistical properties of the
generated ensemble are analyzed using rank statistics, a method adapted from
ensemble weather forecasting; these analyses indicate that the GAN produces
close to the correct amount of variability in its outputs. As the GAN generator
is fully convolutional, it can be applied after training to input images larger
than the images used to train it. It is also able to generate time series much
longer than the training sequences, as demonstrated by applying the generator
to a three-month dataset of the precipitation radar data. The source code to
our GAN is available at https://github.com/jleinonen/downscaling-rnn-gan.
",Jussi Leinonen; Daniele Nerini; Alexis Berne,http://arxiv.org/abs/2005.10374v4,10.1109/TGRS.2020.3032790
http://arxiv.org/abs/1805.03371v4,2018,"PSGAN: A Generative Adversarial Network for Remote Sensing Image
  Pan-Sharpening","  This paper addresses the problem of remote sensing image pan-sharpening from
the perspective of generative adversarial learning. We propose a novel deep
neural network based method named PSGAN. To the best of our knowledge, this is
one of the first attempts at producing high-quality pan-sharpened images with
GANs. The PSGAN consists of two components: a generative network (i.e.,
generator) and a discriminative network (i.e., discriminator). The generator is
designed to accept panchromatic (PAN) and multispectral (MS) images as inputs
and maps them to the desired high-resolution (HR) MS images and the
discriminator implements the adversarial training strategy for generating
higher fidelity pan-sharpened images. In this paper, we evaluate several
architectures and designs, namely two-stream input, stacking input, batch
normalization layer, and attention mechanism to find the optimal solution for
pan-sharpening. Extensive experiments on QuickBird, GaoFen-2, and WorldView-2
satellite images demonstrate that the proposed PSGANs not only are effective in
generating high-quality HR MS images and superior to state-of-the-art methods
and also generalize well to full-scale images.
",Qingjie Liu; Huanyu Zhou; Qizhi Xu; Xiangyu Liu; Yunhong Wang,http://arxiv.org/abs/1805.03371v4,10.48550/arXiv.1805.03371
http://arxiv.org/abs/1809.04985v4,2018,"SiftingGAN: Generating and Sifting Labeled Samples to Improve the Remote
  Sensing Image Scene Classification Baseline in vitro","  Lack of annotated samples greatly restrains the direct application of deep
learning in remote sensing image scene classification. Although researches have
been done to tackle this issue by data augmentation with various image
transformation operations, they are still limited in quantity and diversity.
Recently, the advent of the unsupervised learning based generative adversarial
networks (GANs) bring us a new way to generate augmented samples. However, such
GAN-generated samples are currently only served for training GANs model itself
and for improving the performance of the discriminator in GANs internally (in
vivo). It becomes a question of serious doubt whether the GAN-generated samples
can help better improve the scene classification performance of other deep
learning networks (in vitro), compared with the widely used transformed
samples. To answer this question, this paper proposes a SiftingGAN approach to
generate more numerous, more diverse and more authentic labeled samples for
data augmentation. SiftingGAN extends traditional GAN framework with an
Online-Output method for sample generation, a Generative-Model-Sifting method
for model sifting, and a Labeled-Sample-Discriminating method for sample
sifting. Experiments on the well-known AID dataset demonstrate that the
proposed SiftingGAN method can not only effectively improve the performance of
the scene classification baseline that is achieved without data augmentation,
but also significantly excels the comparison methods based on traditional
geometric/radiometric transformation operations.
",Dongao Ma; Ping Tang; Lijun Zhao,http://arxiv.org/abs/1809.04985v4,10.1109/LGRS.2018.2890413
http://arxiv.org/abs/2007.02565v2,2020,"S2-cGAN: Self-Supervised Adversarial Representation Learning for Binary
  Change Detection in Multispectral Images","  Deep Neural Networks have recently demonstrated promising performance in
binary change detection (CD) problems in remote sensing (RS), requiring a large
amount of labeled multitemporal training samples. Since collecting such data is
time-consuming and costly, most of the existing methods rely on pre-trained
networks on publicly available computer vision (CV) datasets. However, because
of the differences in image characteristics in CV and RS, this approach limits
the performance of the existing CD methods. To address this problem, we propose
a self-supervised conditional Generative Adversarial Network (S2-cGAN). The
proposed S^2-cGAN is trained to generate only the distribution of unchanged
samples. To this end, the proposed method consists of two main steps: 1)
Generating a reconstructed version of the input image as an unchanged image 2)
Learning the distribution of unchanged samples through an adversarial game.
Unlike the existing GAN based methods (which only use the discriminator during
the adversarial training to supervise the generator), the S2-cGAN directly
exploits the discriminator likelihood to solve the binary CD task. Experimental
results show the effectiveness of the proposed S2-cGAN when compared to the
state of the art CD methods.
",Jose Luis Holgado Alvarez; Mahdyar Ravanbakhsh; Begüm Demir,http://arxiv.org/abs/2007.02565v2,10.48550/arXiv.2007.02565
http://arxiv.org/abs/2008.04021v1,2020,"Road Segmentation for Remote Sensing Images using Adversarial Spatial
  Pyramid Networks","  Road extraction in remote sensing images is of great importance for a wide
range of applications. Because of the complex background, and high density,
most of the existing methods fail to accurately extract a road network that
appears correct and complete. Moreover, they suffer from either insufficient
training data or high costs of manual annotation. To address these problems, we
introduce a new model to apply structured domain adaption for synthetic image
generation and road segmentation. We incorporate a feature pyramid network into
generative adversarial networks to minimize the difference between the source
and target domains. A generator is learned to produce quality synthetic images,
and the discriminator attempts to distinguish them. We also propose a feature
pyramid network that improves the performance of the proposed model by
extracting effective features from all the layers of the network for describing
different scales objects. Indeed, a novel scale-wise architecture is introduced
to learn from the multi-level feature maps and improve the semantics of the
features. For optimization, the model is trained by a joint reconstruction loss
function, which minimizes the difference between the fake images and the real
ones. A wide range of experiments on three datasets prove the superior
performance of the proposed approach in terms of accuracy and efficiency. In
particular, our model achieves state-of-the-art 78.86 IOU on the Massachusetts
dataset with 14.89M parameters and 86.78B FLOPs, with 4x fewer FLOPs but higher
accuracy (+3.47% IOU) than the top performer among state-of-the-art approaches
used in the evaluation.
",Pourya Shamsolmoali; Masoumeh Zareapoor; Huiyu Zhou; Ruili Wang; Jie Yang,http://arxiv.org/abs/2008.04021v1,10.1109/TGRS.2020.3016086
http://arxiv.org/abs/2011.11314v2,2020,"Synthesizing Optical and SAR Imagery From Land Cover Maps and Auxiliary
  Raster Data","  We synthesize both optical RGB and synthetic aperture radar (SAR) remote
sensing images from land cover maps and auxiliary raster data using generative
adversarial networks (GANs). In remote sensing, many types of data, such as
digital elevation models (DEMs) or precipitation maps, are often not reflected
in land cover maps but still influence image content or structure. Including
such data in the synthesis process increases the quality of the generated
images and exerts more control on their characteristics. Spatially adaptive
normalization layers fuse both inputs and are applied to a full-blown generator
architecture consisting of encoder and decoder to take full advantage of the
information content in the auxiliary raster data. Our method successfully
synthesizes medium (10 m) and high (1 m) resolution images when trained with
the corresponding data set. We show the advantage of data fusion of land cover
maps and auxiliary information using mean intersection over unions (mIoUs),
pixel accuracy, and Fr\'echet inception distances (FIDs) using pretrained U-Net
segmentation models. Handpicked images exemplify how fusing information avoids
ambiguities in the synthesized images. By slightly editing the input, our
method can be used to synthesize realistic changes, i.e., raising the water
levels. The source code is available at https://github.com/gbaier/rs_img_synth
and we published the newly created high-resolution dataset at
https://ieee-dataport.org/open-access/geonrw.
",Gerald Baier; Antonin Deschemps; Michael Schmitt; Naoto Yokoya,http://arxiv.org/abs/2011.11314v2,10.1109/TGRS.2021.3068532
http://arxiv.org/abs/2108.12611v1,2021,"Stagewise Unsupervised Domain Adaptation with Adversarial Self-Training
  for Road Segmentation of Remote Sensing Images","  Road segmentation from remote sensing images is a challenging task with wide
ranges of application potentials. Deep neural networks have advanced this field
by leveraging the power of large-scale labeled data, which, however, are
extremely expensive and time-consuming to acquire. One solution is to use cheap
available data to train a model and deploy it to directly process the data from
a specific application domain. Nevertheless, the well-known domain shift (DS)
issue prevents the trained model from generalizing well on the target domain.
In this paper, we propose a novel stagewise domain adaptation model called
RoadDA to address the DS issue in this field. In the first stage, RoadDA adapts
the target domain features to align with the source ones via generative
adversarial networks (GAN) based inter-domain adaptation. Specifically, a
feature pyramid fusion module is devised to avoid information loss of long and
thin roads and learn discriminative and robust features. Besides, to address
the intra-domain discrepancy in the target domain, in the second stage, we
propose an adversarial self-training method. We generate the pseudo labels of
target domain using the trained generator and divide it to labeled easy split
and unlabeled hard split based on the road confidence scores. The features of
hard split are adapted to align with the easy ones using adversarial learning
and the intra-domain adaptation process is repeated to progressively improve
the segmentation performance. Experiment results on two benchmarks demonstrate
that RoadDA can efficiently reduce the domain gap and outperforms
state-of-the-art methods.
",Lefei Zhang; Meng Lan; Jing Zhang; Dacheng Tao,http://arxiv.org/abs/2108.12611v1,10.1109/TGRS.2021.3104032
http://arxiv.org/abs/2210.07751v1,2022,"Blind Super-Resolution for Remote Sensing Images via Conditional
  Stochastic Normalizing Flows","  Remote sensing images (RSIs) in real scenes may be disturbed by multiple
factors such as optical blur, undersampling, and additional noise, resulting in
complex and diverse degradation models. At present, the mainstream SR
algorithms only consider a single and fixed degradation (such as bicubic
interpolation) and cannot flexibly handle complex degradations in real scenes.
Therefore, designing a super-resolution (SR) model that can cope with various
degradations is gradually attracting the attention of researchers. Some studies
first estimate the degradation kernels and then perform degradation-adaptive SR
but face the problems of estimation error amplification and insufficient
high-frequency details in the results. Although blind SR algorithms based on
generative adversarial networks (GAN) have greatly improved visual quality,
they still suffer from pseudo-texture, mode collapse, and poor training
stability. In this article, we propose a novel blind SR framework based on the
stochastic normalizing flow (BlindSRSNF) to address the above problems.
BlindSRSNF learns the conditional probability distribution over the
high-resolution image space given a low-resolution (LR) image by explicitly
optimizing the variational bound on the likelihood. BlindSRSNF is easy to train
and can generate photo-realistic SR results that outperform GAN-based models.
Besides, we introduce a degradation representation strategy based on
contrastive learning to avoid the error amplification problem caused by the
explicit degradation estimation. Comprehensive experiments show that the
proposed algorithm can obtain SR results with excellent visual perception
quality on both simulated LR and real-world RSIs.
",Hanlin Wu; Ning Ni; Shan Wang; Libao Zhang,http://arxiv.org/abs/2210.07751v1,10.48550/arXiv.2210.07751
http://arxiv.org/abs/1907.09543v1,2019,"Spatial sensitivity analysis for urban land use prediction with
  physics-constrained conditional generative adversarial networks","  Accurately forecasting urban development and its environmental and climate
impacts critically depends on realistic models of the spatial structure of the
built environment, and of its dependence on key factors such as population and
economic development. Scenario simulation and sensitivity analysis, i.e.,
predicting how changes in underlying factors at a given location affect
urbanization outcomes at other locations, is currently not achievable at a
large scale with traditional urban growth models, which are either too
simplistic, or depend on detailed locally-collected socioeconomic data that is
not available in most places. Here we develop a framework to estimate, purely
from globally-available remote-sensing data and without parametric assumptions,
the spatial sensitivity of the (\textit{static}) rate of change of urban sprawl
to key macroeconomic development indicators. We formulate this spatial
regression problem as an image-to-image translation task using conditional
generative adversarial networks (GANs), where the gradients necessary for
comparative static analysis are provided by the backpropagation algorithm used
to train the model. This framework allows to naturally incorporate physical
constraints, e.g., the inability to build over water bodies. To validate the
spatial structure of model-generated built environment distributions, we use
spatial statistics commonly used in urban form analysis. We apply our method to
a novel dataset comprising of layers on the built environment, nightlighs
measurements (a proxy for economic development and energy use), and population
density for the world's most populous 15,000 cities.
",Adrian Albert; Jasleen Kaur; Emanuele Strano; Marta Gonzalez,http://arxiv.org/abs/1907.09543v1,10.48550/arXiv.1907.09543
http://arxiv.org/abs/1912.06013v2,2019,"An Approach to Super-Resolution of Sentinel-2 Images Based on Generative
  Adversarial Networks","  This paper presents a generative adversarial network based super-resolution
(SR) approach (which is called as S2GAN) to enhance the spatial resolution of
Sentinel-2 spectral bands. The proposed approach consists of two main steps.
The first step aims to increase the spatial resolution of the bands with 20m
and 60m spatial resolutions by the scaling factors of 2 and 6, respectively. To
this end, we introduce a generator network that performs SR on the lower
resolution bands with the guidance of the bands associated to 10m spatial
resolution by utilizing the convolutional layers with residual connections and
a long skip-connection between inputs and outputs. The second step aims to
distinguish SR bands from their ground truth bands. This is achieved by the
proposed discriminator network, which alternately characterizes the high level
features of the two sets of bands and applying binary classification on the
extracted features. Then, we formulate the adversarial learning of the
generator and discriminator networks as a min-max game. In this learning
procedure, the generator aims to produce realistic SR bands as much as possible
so that the discriminator incorrectly classifies SR bands. Experimental results
obtained on different Sentinel-2 images show the effectiveness of the proposed
approach compared to both conventional and deep learning based SR approaches.
",Kexin Zhang; Gencer Sumbul; Begüm Demir,http://arxiv.org/abs/1912.06013v2,10.1109/M2GARSS47143.2020.9105165
http://arxiv.org/abs/2004.04788v2,2020,D-SRGAN: DEM Super-Resolution with Generative Adversarial Networks,"  LIDAR (light detection and ranging) is an optical remote-sensing technique
that measures the distance between sensor and object, and the reflected energy
from the object. Over the years, LIDAR data has been used as the primary source
of Digital Elevation Models (DEMs). DEMs have been used in a variety of
applications like road extraction, hydrological modeling, flood mapping, and
surface analysis. A number of studies in flooding suggest the usage of
high-resolution DEMs as inputs in the applications improve the overall
reliability and accuracy. Despite the importance of high-resolution DEM, many
areas in the United States and the world do not have access to high-resolution
DEM due to technological limitations or the cost of the data collection. With
recent development in Graphical Processing Units (GPU) and novel algorithms,
deep learning techniques have become attractive to researchers for their
performance in learning features from high-resolution datasets. Numerous new
methods have been proposed such as Generative Adversarial Networks (GANs) to
create intelligent models that correct and augment large-scale datasets. In
this paper, a GAN based model is developed and evaluated, inspired by single
image super-resolution methods, to increase the spatial resolution of a given
DEM dataset up to 4 times without additional information related to data.
",Bekir Z Demiray; Muhammed Sit; Ibrahim Demir,http://arxiv.org/abs/2004.04788v2,10.48550/arXiv.2004.04788
http://arxiv.org/abs/2009.03630v2,2020,"Unsupervised Change Detection in Satellite Images with Generative
  Adversarial Network","  Detecting changed regions in paired satellite images plays a key role in many
remote sensing applications. The evolution of recent techniques could provide
satellite images with very high spatial resolution (VHR) but made it
challenging to apply image coregistration, and many change detection methods
are dependent on its accuracy.Two images of the same scene taken at different
time or from different angle would introduce unregistered objects and the
existence of both unregistered areas and actual changed areas would lower the
performance of many change detection algorithms in unsupervised condition.To
alleviate the effect of unregistered objects in the paired images, we propose a
novel change detection framework utilizing a special neural network
architecture -- Generative Adversarial Network (GAN) to generate many better
coregistered images. In this paper, we show that GAN model can be trained upon
a pair of images through using the proposed expanding strategy to create a
training set and optimizing designed objective functions. The optimized GAN
model would produce better coregistered images where changes can be easily
spotted and then the change map can be presented through a comparison strategy
using these generated images explicitly.Compared to other deep learning-based
methods, our method is less sensitive to the problem of unregistered images and
makes most of the deep learning structure.Experimental results on synthetic
images and real data with many different scenes could demonstrate the
effectiveness of the proposed approach.
",Caijun Ren; Xiangyu Wang; Jian Gao; Huanhuan Chen,http://arxiv.org/abs/2009.03630v2,10.1109/TGRS.2020.3043766
http://arxiv.org/abs/2012.12180v1,2020,"Cloud removal in remote sensing images using generative adversarial
  networks and SAR-to-optical image translation","  Satellite images are often contaminated by clouds. Cloud removal has received
much attention due to the wide range of satellite image applications. As the
clouds thicken, the process of removing the clouds becomes more challenging. In
such cases, using auxiliary images such as near-infrared or synthetic aperture
radar (SAR) for reconstructing is common. In this study, we attempt to solve
the problem using two generative adversarial networks (GANs). The first
translates SAR images into optical images, and the second removes clouds using
the translated images of prior GAN. Also, we propose dilated residual inception
blocks (DRIBs) instead of vanilla U-net in the generator networks and use
structural similarity index measure (SSIM) in addition to the L1 Loss function.
Reducing the number of downsamplings and expanding receptive fields by dilated
convolutions increase the quality of output images. We used the SEN1-2 dataset
to train and test both GANs, and we made cloudy images by adding synthetic
clouds to optical images. The restored images are evaluated with PSNR and SSIM.
We compare the proposed method with state-of-the-art deep learning models and
achieve more accurate results in both SAR-to-optical translation and cloud
removal parts.
",Faramarz Naderi Darbaghshahi; Mohammad Reza Mohammadi; Mohsen Soryani,http://arxiv.org/abs/2012.12180v1,10.48550/arXiv.2012.12180
http://arxiv.org/abs/2101.00062v2,2020,"FGF-GAN: A Lightweight Generative Adversarial Network for Pansharpening
  via Fast Guided Filter","  Pansharpening is a widely used image enhancement technique for remote
sensing. Its principle is to fuse the input high-resolution single-channel
panchromatic (PAN) image and low-resolution multi-spectral image and to obtain
a high-resolution multi-spectral (HRMS) image. The existing deep learning
pansharpening method has two shortcomings. First, features of two input images
need to be concatenated along the channel dimension to reconstruct the HRMS
image, which makes the importance of PAN images not prominent, and also leads
to high computational cost. Second, the implicit information of features is
difficult to extract through the manually designed loss function. To this end,
we propose a generative adversarial network via the fast guided filter (FGF)
for pansharpening. In generator, traditional channel concatenation is replaced
by FGF to better retain the spatial information while reducing the number of
parameters. Meanwhile, the fusion objects can be highlighted by the spatial
attention module. In addition, the latent information of features can be
preserved effectively through adversarial training. Numerous experiments
illustrate that our network generates high-quality HRMS images that can surpass
existing methods, and with fewer parameters.
",Zixiang Zhao; Jiangshe Zhang; Shuang Xu; Kai Sun; Lu Huang; Junmin Liu; Chunxia Zhang,http://arxiv.org/abs/2101.00062v2,10.48550/arXiv.2101.00062
http://arxiv.org/abs/1911.07934v3,2019,Training Set Effect on Super Resolution for Automated Target Recognition,"  Single Image Super Resolution (SISR) is the process of mapping a
low-resolution image to a high resolution image. This inherently has
applications in remote sensing as a way to increase the spatial resolution in
satellite imagery. This suggests a possible improvement to automated target
recognition in image classification and object detection. We explore the effect
that different training sets have on SISR with the network, Super Resolution
Generative Adversarial Network (SRGAN). We train 5 SRGANs on different land-use
classes (e.g. agriculture, cities, ports) and test them on the same unseen
dataset. We attempt to find the qualitative and quantitative differences in
SISR, binary classification, and object detection performance. We find that
curated training sets that contain objects in the test ontology perform better
on both computer vision tasks while having a complex distribution of images
allows object detection models to perform better. However, Super Resolution
(SR) might not be beneficial to certain problems and will see a diminishing
amount of returns for datasets that are closer to being solved.
",Matthew Ciolino; David Noever; Josh Kalin,http://arxiv.org/abs/1911.07934v3,10.48550/arXiv.1911.07934
http://arxiv.org/abs/2001.09993v1,2020,"Generating Natural Adversarial Hyperspectral examples with a modified
  Wasserstein GAN","  Adversarial examples are a hot topic due to their abilities to fool a
classifier's prediction. There are two strategies to create such examples, one
uses the attacked classifier's gradients, while the other only requires access
to the clas-sifier's prediction. This is particularly appealing when the
classifier is not full known (black box model). In this paper, we present a new
method which is able to generate natural adversarial examples from the true
data following the second paradigm. Based on Generative Adversarial Networks
(GANs) [5], it reweights the true data empirical distribution to encourage the
classifier to generate ad-versarial examples. We provide a proof of concept of
our method by generating adversarial hyperspectral signatures on a remote
sensing dataset.
",Jean-Christophe Burnel; Kilian Fatras; Nicolas Courty,http://arxiv.org/abs/2001.09993v1,10.48550/arXiv.2001.09993
http://arxiv.org/abs/2002.05333v1,2020,"MLFcGAN: Multi-level Feature Fusion based Conditional GAN for Underwater
  Image Color Correction","  Color correction for underwater images has received increasing interests, due
to its critical role in facilitating available mature vision algorithms for
underwater scenarios. Inspired by the stunning success of deep convolutional
neural networks (DCNNs) techniques in many vision tasks, especially the
strength in extracting features in multiple scales, we propose a deep
multi-scale feature fusion net based on the conditional generative adversarial
network (GAN) for underwater image color correction. In our network,
multi-scale features are extracted first, followed by augmenting local features
on each scale with global features. This design was verified to facilitate more
effective and faster network learning, resulting in better performance in both
color correction and detail preservation. We conducted extensive experiments
and compared with the state-of-the-art approaches quantitatively and
qualitatively, showing that our method achieves significant improvements.
",Xiaodong Liu; Zhi Gao; Ben M. Chen,http://arxiv.org/abs/2002.05333v1,10.1109/LGRS.2019.2950056
http://arxiv.org/abs/2101.03252v2,2021,"Synthetic Glacier SAR Image Generation from Arbitrary Masks Using
  Pix2Pix Algorithm","  Supervised machine learning requires a large amount of labeled data to
achieve proper test results. However, generating accurately labeled
segmentation maps on remote sensing imagery, including images from synthetic
aperture radar (SAR), is tedious and highly subjective. In this work, we
propose to alleviate the issue of limited training data by generating synthetic
SAR images with the pix2pix algorithm. This algorithm uses conditional
Generative Adversarial Networks (cGANs) to generate an artificial image while
preserving the structure of the input. In our case, the input is a segmentation
mask, from which a corresponding synthetic SAR image is generated. We present
different models, perform a comparative study and demonstrate that this
approach synthesizes convincing glaciers in SAR images with promising
qualitative and quantitative results.
",Rosanna Dietrich-Sussner; Amirabbas Davari; Thorsten Seehaus; Matthias Braun; Vincent Christlein; Andreas Maier; Christian Riess,http://arxiv.org/abs/2101.03252v2,10.48550/arXiv.2101.03252
